C_imb,tau,snowball_num,end_time,LIP_volume_end,t_max_used
1.523191619238295,0.4128639534747324,0,10.55999999999982,0.0,10.552039820307723
1.6182215326935794,0.4128639534747324,0,10.579999999999819,0.0,10.577026282328154
1.7191802369439673,0.4128639534747324,0,10.609999999999818,0.0,10.602012744348585
1.82643762141705,0.4128639534747324,0,10.629999999999818,0.0,10.626999206369016
1.940386652453298,0.4128639534747324,0,10.659999999999817,0.0,10.651985668389447
2.0614448130441736,0.4128639534747324,0,10.679999999999817,0.0,10.676972130409878
2.1900556323936105,0.4128639534747324,0,10.709999999999816,0.0,10.70195859243031
2.3266903109068093,0.4128639534747324,0,10.729999999999816,0.0,10.726945054450741
2.4718494465599394,0.4128639534747324,0,10.759999999999815,0.0,10.751931516471172
2.6260648689757677,0.4128639534747324,1,3.519999999999969,0.0,10.776917978491603
2.789901587924842,0.4128639534747324,1,3.3999999999999715,0.0,10.801904440512034
2.963959863391089,0.4128639534747324,1,3.319999999999973,0.0,10.826890902532467
3.1488774047860737,0.4128639534747324,1,3.2699999999999743,0.0,10.851877364552898
3.3453317073693305,0.4128639534747324,1,3.229999999999975,0.0,10.876863826573329
3.554042534434872,0.4128639534747324,1,3.1999999999999758,0.0,10.90185028859376
3.775774554358038,0.4128639534747324,1,3.1599999999999766,0.0,10.926836750614191
4.011340142164213,0.4128639534747324,1,3.139999999999977,0.0,10.951823212634622
4.261602355883718,0.4128639534747324,1,3.1199999999999775,0.0,10.976809674655055
4.52747809859755,0.4128639534747324,1,3.099999999999978,0.0,11.001796136675486
4.809941477758981,0.4128639534747324,1,3.089999999999978,0.0,11.026782598695917
5.110027374098796,0.4128639534747324,1,3.0699999999999785,0.0,11.051769060716348
5.428835233189814,0.4128639534747324,1,3.049999999999979,0.0,11.076755522736779
5.767533093562112,0.4128639534747324,1,3.049999999999979,0.0,11.101741984757211
6.127361866127036,0.4128639534747324,1,3.039999999999979,0.0,11.126728446777642
6.509639880588831,0.4128639534747324,1,3.0299999999999794,0.0,11.151714908798073
6.915767715500878,0.4128639534747324,1,3.0199999999999796,0.0,11.176701370818504
7.34723332966277,0.4128639534747324,1,3.0199999999999796,0.0,11.201687832838935
7.805617513658469,0.4128639534747324,1,3.00999999999998,0.0,11.226674294859368
8.292599681508731,0.4128639534747324,1,3.00999999999998,0.0,11.251660756879799
8.809964023657075,0.4128639534747324,1,2.99999999999998,0.0,11.27664721890023
9.359606043832427,0.4128639534747324,1,2.99999999999998,0.0,11.301633680920661
9.943539503737975,0.4128639534747324,1,3.00999999999998,0.0,11.326620142941092
10.563903801010007,0.4128639534747324,1,2.99999999999998,0.0,11.351606604961523
11.222971807477869,0.4128639534747324,1,2.99999999999998,0.0,11.376593066981956
11.923158196442536,0.4128639534747324,1,3.00999999999998,0.0,11.401579529002387
12.66702828948324,0.4128639534747324,1,2.99999999999998,0.0,11.426565991022818
13.457307455204475,0.4128639534747324,1,2.99999999999998,0.0,11.451552453043249
14.296891094358662,0.4128639534747324,1,3.00999999999998,0.0,11.47653891506368
15.18885524792716,0.4128639534747324,1,2.99999999999998,0.0,11.50152537708411
16.136467867025715,0.4128639534747324,1,3.0199999999999796,0.0,11.526511839104543
17.14320078592416,0.4128639534747324,1,3.00999999999998,0.0,11.551498301124974
18.212742442047258,0.4128639534747324,1,3.0299999999999794,0.0,11.576484763145405
19.349011389559337,0.4128639534747324,1,3.039999999999979,0.0,11.601471225165836
20.55617065604391,0.4128639534747324,1,3.0299999999999794,0.0,11.626457687186267
21.838642994877258,0.4128639534747324,1,3.049999999999979,0.0,11.6514441492067
23.201127089177795,0.4128639534747324,1,3.039999999999979,0.0,11.676430611227131
24.648614766698078,0.4128639534747324,1,3.0599999999999787,0.0,11.701417073247562
