Ti,To,ai,ao,V_C,V_red,W_sea,n,forg,nb,P_conc,W_pho0,tau,W_LIP,n_LIP,PC_LIP,snowball_num,end_time,sb_dur_first,ig_dur_last,LIP_volume_end,t_max_used
241.71986654516843,291.0171132842758,0.58988298213683,0.3037940955431475,14.795682008903048,0.8888738684407445,1.565789998813864,0.7688148868373178,0.24330869574813965,1.9842818501590402,1.5155868877706502,0.09251226163605919,28.77154585111258,34.26562681908433,0.41099507458800727,0.008951850554344616,9.0,9.499999999999842,0.3700000000000003,1.4599999999999689,4.412574452743817e+16,100.0
246.1736906176282,294.2338474921456,0.6527291635361553,0.20145422057200305,5.970075158130982,1.9382252217146052,1.8929175420116167,0.10270973468560723,0.39724061287958246,1.7669197974119726,1.5282148839693865,0.03183779281775608,53.17134581912693,39.86939451506214,0.06284639319640524,0.010941394310851924,0.0,100.00000000001425,,,146244160867209.94,100.0
246.7003560696397,292.8563058009516,0.5379403727625975,0.23284040655093147,11.193733536682497,2.1527150578972614,1.7936453094542342,0.4849583110631405,0.28173302290178415,1.0448632488189884,0.4865320879024846,0.14405777758427618,77.95152808200298,31.703914154945444,0.08847031235254288,0.009408820456829314,51.0,,0.5300000000000004,2.5500000000013046,5.494160640229378e+16,100.0
258.80020912995116,296.68127863435757,0.5530667909698749,0.21769196847815256,12.207151439511225,1.06708685316486,0.24028694596129271,0.6877467277723934,0.305721012471122,1.4932711844385818,0.5385967562607002,0.19648115431273064,17.744358562950744,41.89112676419254,0.18828678971626986,0.009681754248103783,0.0,100.00000000001425,,,118404461450781.72,92.53548419080809
244.18226226062941,286.2244114265576,0.7427478876695295,0.2579009609026595,12.170862592069962,2.7140102799385226,0.3850077877977396,0.8835406317995533,0.11920652127686113,1.8385204885161017,1.0750587406144994,0.025575185716277055,50.5201752935961,14.557072278610958,0.7518383834299976,0.010745131483478363,,,,,,100.0
242.64108762347132,285.60214135422893,0.7289883503711755,0.3255871605233673,6.229236076609993,2.5008001888208717,0.8370018832282619,0.20174004065584775,0.3175020629129293,1.3506880266411498,1.8330156963903859,0.12166133352877369,68.81673367235253,7.162116262646443,0.8802225678583858,0.008320131507434676,,,,,,100.0
253.6991659056042,288.29415245017896,0.5560559366963232,0.27898594197588633,5.376635807982228,0.5766713900049489,0.7593221732043299,0.4313852216627458,0.18322191617609876,1.41205620959628,0.1579797193552673,0.07724613597153512,76.40008158540861,17.13178737005923,0.36982196985060906,0.00783060825217435,44.0,,1.3700000000000012,1.560000000000798,1.9726454928414972e+16,100.0
247.2740591013163,297.4845200526826,0.5130820559941,0.24821073208009994,13.355881521422784,1.9940373665802023,0.812007102267842,0.14258780783216649,0.24128235226000097,1.2534313903634895,1.873433551765508,0.021182367958725006,59.73875505790554,31.975670884385952,0.17455414519182014,0.010137023074349173,1.0,0.13999999999999999,0.020000000000000004,,264210037756196.75,100.0
240.7767451815214,293.34012233715674,0.6606554676491142,0.29004334117383507,7.462002965342162,0.837030199993923,1.3619318619749128,0.2734163103420339,0.1794968074140439,1.0422000895269525,0.1026015287375148,0.1402896476247044,75.87643737859139,28.075963349704963,0.5597971000496795,0.0076559036687767834,33.0,,2.229999999999992,1.0700000000005474,2.527541189432398e+16,100.0
256.8546424453121,295.875334848089,0.6875700448943196,0.27314134042659305,10.494343730960672,1.8664909593223762,1.2105586968398092,0.5343948342082986,0.16532182224467057,1.7052198518189141,1.524939527988695,0.08182286123198446,28.927462716798182,1.2833956626586125,0.9180072204569828,0.008629291156640358,,,,,,43.72364062405731
248.38825469804004,289.549743029672,0.5110239962175114,0.3426469732683392,5.994875076320694,1.3991238672524517,1.122541154849201,0.043736998815542355,0.18898446606700714,1.862284478700756,1.377779810402705,0.17493533221167348,3.613436637576971,16.115805428862235,0.08850197952151014,0.00906335538255761,,,,,,23.355591451727683
240.09486374921252,289.98057553654513,0.5242989412362105,0.2067367378143295,5.157290421714899,2.424206718038395,2.289097986958602,0.9254816466771119,0.1420605991846134,1.7442541439357542,0.7300249678912801,0.17971490824149994,78.91677641893183,17.976846913854004,0.05440539755464419,0.009387879462946993,,,,,,100.0
242.7660549569605,289.0909503360831,0.5063587691711189,0.29844589108385455,12.31785156101008,1.1253729118153883,2.1217430317462225,0.18095258312705173,0.2455564234742141,1.6490865905390129,1.9687016629663898,0.046227210612528546,47.64507105332269,35.39425055603834,0.6021365370882581,0.007817835275641366,0.0,100.00000000001425,,,2.403641903977606e+16,100.0
258.0914780422264,285.71817355721,0.6253102923437898,0.20689524438633025,7.134963940165723,0.8428953999889608,0.6308462081579784,0.7814774407131796,0.20864282626200636,1.3873434228099568,1.8372773015659591,0.08446768897883818,26.1981170598784,43.72057703631679,0.9914212567778014,0.00878378034224656,,,,,,100.0
264.10142145451204,295.5110609812786,0.5396409835666387,0.34184730891133086,9.089263294311518,1.0897783992783192,2.246898946272649,0.2495496367074817,0.28328439174655784,1.5750200129589236,0.9004624243123429,0.15974208973511544,13.998651808244325,25.383978644740488,0.9837927940852927,0.009442863202715583,22.0,44.0799999999998,1.170000000000001,3.71999999999926,1.2700609751519428e+16,68.10012968100888
262.97986108020774,291.3730790828458,0.6061916467489874,0.2751924050833221,13.771686106630197,1.8895643268583189,0.8179164761175456,0.34051728265754794,0.10390430355929277,1.0325627738426808,0.807561431033087,0.03634158403224905,61.542143816278646,31.502857862875146,0.55920415708191,0.009052001814210967,,,,,,100.0
253.00056973777163,297.0445335577351,0.6169828083737708,0.3025444189045177,6.348612158304836,0.7488397778413535,1.8472774253652058,0.21457909423413976,0.10205424735091098,1.937883624869574,0.32418798453329256,0.17385911021847958,11.48583682730856,8.101998137573872,0.14631609302691184,0.010363203871334268,,,,,,44.55400812877974
262.1871460102786,299.5508276315801,0.7277151856821039,0.2500687992607453,12.454244669827204,1.0771415552431693,1.0460473615357944,0.13188493270261867,0.1863345722004331,1.7633092896377844,0.08620811483129412,0.027817575806586066,61.756496445950795,17.52979411105919,0.19404135548269852,0.009069402684009659,0.0,100.00000000001425,,,51585027519001.84,100.0
260.51978971166363,289.1876344988189,0.7118039102903809,0.2673554361694928,12.684350850949865,1.4873324491861624,1.8950969032754303,0.7190941891518279,0.16751900174845202,1.6975460472564738,0.5074326471598238,0.08396995490140753,46.09457424565639,34.30904117584743,0.006514798448311883,0.008439798083406839,10.0,,9.859999999999832,1.0000000000005116,7098701393637888.0,100.0
242.72772611939033,296.2956193140892,0.5687287431425292,0.3488698911380661,5.811501183041469,2.358617147239749,1.005814804868185,0.6055601447493298,0.3179824798698235,1.8514369167759634,1.0766046761900951,0.05097656174292342,74.34154909195279,3.6043882959069062,0.7789072539541496,0.009989420717068697,,,,,,100.0
255.83923116231895,294.5271022842127,0.6051248171385927,0.296790829668401,11.8232969665343,0.8955915575567327,0.5608843665725898,0.8680379642290341,0.14981567482379118,1.1785238567436815,0.6720922377534791,0.05647930677701235,6.94772394232384,31.199480976731678,0.5505133198561738,0.009573554358371527,7.0,12.39999999999978,1.3900000000000012,0.8399999999999821,8030464774740019.0,40.26909464606648
255.7131689662425,286.95083986695073,0.5969861724049397,0.31801018846385776,8.694030184883294,1.864503855479642,2.1767308252210826,0.6027266246502563,0.24595750049386197,1.7464653507138688,0.576727349914802,0.11755822200775458,74.88817902841105,9.537796351161823,0.9830014459830505,0.008640614010617522,0.0,100.00000000001425,,,2.2784644701512932e+16,100.0
242.6650552075523,294.09688263599674,0.541555157946236,0.2967037277109153,5.209444538289862,0.8375494850532536,1.062258071599867,0.9268177416909382,0.246878890878184,1.4198627297658692,1.6199003090040094,0.08421192363646882,48.66581430802696,21.187290338116597,0.6073226279317249,0.010192853817380778,0.0,100.00000000001425,,,2.753909653241308e+16,100.0
263.74065142132883,286.55879869261184,0.6854987759072544,0.24414148197274338,6.493378102226625,1.9100354686738437,1.9499989199700143,0.22354853706578837,0.34900968137801913,1.7989970392710872,1.1454141302440468,0.08790198293725371,37.871353813657244,7.6804305373648765,0.24821472188703683,0.009874260787430636,4.0,94.8200000000116,19.890000000000335,7.530000000003852,8803568401872693.0,100.0
246.08036663832215,298.09755158452333,0.7482352419937279,0.3423590458989838,10.724725174949246,1.870278360609457,2.3934749775163344,0.9820915188408764,0.17891974219184364,1.9936282360852358,0.7869343211104107,0.18759302387596877,28.885602067164484,38.20766426121991,0.15368631787219703,0.007526570051228151,8.0,68.53999999999816,7.819999999999875,1.95999999999961,1.5559319790959382e+16,100.0
250.69750604990685,289.9474486784848,0.6751601196789897,0.25091911446360615,7.160084701239715,1.0173757708509674,0.3921277519408049,0.6575634621536801,0.3512479849999346,1.390379802096231,1.4284684839125812,0.15002138768158652,11.824250023283037,24.6764551839193,0.8106579618228494,0.008950016316290861,2.0,10.54999999999982,4.969999999999934,0.4399999999999906,1.0091696668453458e+16,58.74121741378677
262.1081200921961,290.89868871504456,0.5358928864781222,0.21806154504801842,13.80976490288312,2.238668664317371,1.2641018244445383,0.9608470457944716,0.13252773046151747,1.5467409255205835,1.2329239655974071,0.10541231171746122,79.53465143722761,41.48404878443774,0.5742844558435917,0.007567650274253884,,,,,,100.0
262.0742918826669,286.4841577659084,0.7067802006393715,0.31004324263835936,11.186561613741416,1.6791309356728534,1.2249612715802556,0.5298325402523021,0.14107556084670647,1.431109744603078,1.5339842696225903,0.1683614815924459,12.51196825583744,32.557041476292085,0.3004347077873436,0.010417617860228724,,,,,,65.0437068253859
256.21621816983924,285.6338505412607,0.6696991039312146,0.23954060338216507,10.10289699731587,2.7617397302266737,2.0051409440132386,0.8623934469566082,0.2575763464647277,1.6588483912198742,1.3706997985801432,0.17092903175083107,24.940018313057692,26.048769730299043,0.5374939471549174,0.009215720724109755,,,,,,100.0
242.46698244864618,296.5720468926468,0.5266151468555705,0.2820437508555039,9.397998339292325,0.9824719824072503,0.8275529365047022,0.7177998766937488,0.33752475497932566,1.7116510497993493,0.6154907142619589,0.05030980478661722,28.85776315671117,10.643214583322033,0.7416739651456584,0.007724671003823613,0.0,100.00000000001425,,,1.5633449004530936e+16,100.0
256.83439379286744,289.6777802048992,0.7176329185410586,0.331186576206868,13.934669264257945,2.185267403845603,0.3422283433704367,0.8715539230394761,0.39097865325875214,1.2120849545988444,0.7460915725700189,0.10955737409793885,17.57477860268369,3.0509583309818047,0.5149811678025189,0.00893878748659484,0.0,100.00000000001425,,,4776520368907314.0,45.70749456313536
253.1997234263311,287.2565697760701,0.5460439590272815,0.3042864618192435,14.788409804617233,2.3922876411667273,0.06671886206570116,0.5048146630540657,0.2341114264274072,1.6817837256513894,1.132604185459761,0.05678074566070598,56.73108843476481,40.896365428435935,0.9393545542569702,0.009139758630218266,17.0,15.019999999999724,0.32000000000000023,1.0999999999999766,4.369978459247956e+16,100.0
245.38753837616596,285.11195769588204,0.7174796710163545,0.32101522401323257,11.353200786477759,2.8470998165202843,0.6505880746331458,0.14395859739062108,0.3046804709309691,1.835092189160692,1.46508206288075,0.07894441690554725,75.98886791715894,36.63825530509088,0.965427481667915,0.008264916763505726,20.0,,4.11999999999995,3.280000000001678,3.990928545801553e+16,100.0
247.30065354903385,296.6725242702433,0.721952749513572,0.26728109254177956,5.229873973658253,0.9419640703346361,1.1259136570975368,0.6120827056063558,0.20396478121895256,1.2879008225524071,1.805576202486658,0.15802868498376396,31.540705254190378,43.143369125246394,0.15108730900244816,0.0070516410791200985,7.0,97.87000000001316,12.80999999999977,3.020000000001545,1.3897718107627308e+16,100.0
247.93029904924967,287.2731956993803,0.6710094551992535,0.21939090219212748,9.577949480303628,1.2051013580977772,0.8675292587536312,0.40483363789533394,0.34945491264469475,1.5496981839456085,1.4850684529588376,0.049458605669745956,57.381317630901755,38.707858509720474,0.7360389229866764,0.008702578583663963,,,,,,100.0
254.81400958374985,291.2239835688546,0.6288318557591321,0.3272514959330702,13.485241577762816,2.0502541457310017,1.1149393746269038,0.9891485416948115,0.38766962590366183,1.061520397144369,1.4570244742166578,0.07592224873282315,68.07816836501492,28.687996546102458,0.16516049927599594,0.010816926967360717,43.0,99.3000000000139,1.8900000000000012,0.8300000000004246,3.0273131436258108e+16,100.0
256.0371265646091,287.2230576755557,0.5457205389559544,0.2074820068701065,12.101141017139444,2.485021854313964,1.2323490846221945,0.9579530199111825,0.21190799515286313,1.648712163426619,0.2170835685136876,0.17458717662974985,71.97211368587996,43.43070988810506,0.8160217039869974,0.008974572026472543,0.0,100.00000000001425,,,95652579496316.33,100.0
250.562238462258,298.0771440400637,0.583653360686517,0.2525180285384627,11.59990013752284,2.41144890065823,0.5633415359123741,0.5602976859905417,0.2338006232609888,1.3175622855319644,1.3439528568057957,0.08807313614931873,40.582176907193684,28.2090639038013,0.12473912588711018,0.008037767604250502,47.0,70.27999999999905,0.7500000000000006,2.1900000000011204,4.087265749355031e+16,100.0
248.93647715005594,296.6195973378662,0.5760016154657608,0.32096798539615057,11.95680325781925,0.6359056985042792,0.7314254143241775,0.1813868891306974,0.13038511385498336,1.9006315437926609,1.9032184439269124,0.08463285693055474,62.37211366200459,12.89655483972703,0.26012464954369996,0.010959647585579232,73.0,97.52000000001298,0.4300000000000003,4.630000000002369,3.2075246805037524e+16,100.0
245.28930471660783,289.0226968678475,0.6158703558466282,0.3398521698154795,7.143531583358754,0.6521851400400364,1.8304691584519224,0.015451850865967372,0.24964122002957095,1.9789347480799249,1.3061873941952309,0.050657896850593444,43.65946303403851,1.5151735172269145,0.5364235196447393,0.008461649315681094,6.0,54.88999999999765,1.3199999999999723,14.899999999997036,3403425903427316.5,68.14657649301142
256.6277458953661,290.9790231470876,0.6372254408329224,0.27150570501300847,6.2739281778594975,2.353465551616018,2.341846928033646,0.34034471017459356,0.20334709066333884,1.0440154203042198,0.06082126552036362,0.09022669507635625,26.7133691625263,31.471860350365198,0.6445839687975018,0.007638459226736882,,,,,,100.0
260.69853943034985,291.90039730585875,0.5983175991784273,0.30064443121044365,11.515595145035572,1.7133099962570641,0.7248546352829581,0.3414793186472486,0.21964175383429788,1.0607879344662556,0.4720986717055977,0.021474092482732653,54.3739563269089,23.82819084658769,0.6170820507927655,0.010101834572827475,41.0,,2.009999999999999,0.9800000000005014,3.1830018799409924e+16,100.0
263.07137535175013,299.80163211154047,0.6597822438699665,0.23852222998025896,7.052125424860145,2.9879151694635655,0.9610725959053709,0.014075159359613435,0.19800265610495352,1.7638838745937147,0.6092009362168493,0.08539412821225649,20.484268903880515,38.54467052315421,0.013650939208448813,0.008031788101733528,,,,,,100.0
261.23115857996606,295.55934815537296,0.6009717061291777,0.202158115042207,6.5750477502841544,2.328629492310103,1.8912112306740225,0.8394836423122289,0.22238336750343882,1.2500792282746649,1.3862336162633808,0.014787428963003538,48.06301956304719,18.59887418216567,0.6355678467008518,0.0071541567483152345,,,,,,100.0
264.00383746467,290.9183993231321,0.5930867028477164,0.3133971914158308,8.599011396101481,2.0657954230328244,0.6586220124881444,0.5269531240702986,0.22518541368633624,1.1116079334141726,0.7543910639735911,0.06200204797289576,32.60857419462229,31.797924943362766,0.6166377291255012,0.009259699664566102,,,,,,100.0
250.14301591154035,288.88918206808336,0.5438519054170977,0.2159084301559562,14.017360986350734,1.1614994228068531,0.3331215915603813,0.7924719103614035,0.1053981381068038,1.6760541737958463,0.030869323018620776,0.176095105792507,69.42417806032388,32.200231826737934,0.0217078147549845,0.008982672337402155,,,,,,100.0
242.91568454967904,297.75080835085475,0.5782585012174718,0.2865260045696492,9.469527216027242,1.995262484726344,0.35535774872573883,0.7683822764498751,0.39265965717817364,1.1734153992438692,0.8732539895057521,0.09862645697891996,49.08754902335941,28.306126716214848,0.3669008192283503,0.009289387434475362,36.0,42.690000000000076,0.47000000000000036,2.2099999999995603,4.444959329388871e+16,100.0
249.035850010703,287.8960462795783,0.6450513116100084,0.21325450496767168,11.473261489287314,1.2553992149489703,1.5200251634567847,0.0007280217464978453,0.23846473197544749,1.306609291367309,1.9802155591034025,0.1679727056358353,22.189614524157935,40.94366329499296,0.5844559949891767,0.007019949677192675,1.0,2.109999999999999,1.979999999999999,,1567672482066130.2,100.0
254.83477069080234,286.4344987651153,0.7484086120565414,0.2820850563542868,7.381980233554657,1.235418363289332,0.23203252563665777,0.17632218485774562,0.32677418108795814,1.0409753319622774,0.7370130980173892,0.05907454210673429,32.64906153132044,33.42537605476695,0.46497164792334006,0.00743333010538106,5.0,92.75000000001054,16.559999999999807,4.890000000002502,3.5600491988609044e+16,100.0
252.25022418272454,289.0826962163881,0.5815864480241262,0.3098044791334813,6.680047077531515,2.636097484879278,0.6193787743365534,0.8463374521843087,0.2940303852651497,1.7504023871609307,1.4675954644491023,0.16213897687330553,3.0960644116170495,2.3786997234923937,0.6556124892386678,0.009458955909022227,,,,,,15.519802137315459
249.663890142784,298.06659609375083,0.7364036503905964,0.26961016676489263,6.102455451597959,2.266127543935977,1.5922482713999724,0.06226658887330412,0.31998267384997703,1.7636087328164745,0.8933761489745998,0.053569976865170524,46.6898641465982,37.909147538133986,0.5093235332771439,0.009455694963963215,,,,,,100.0
240.26879848092264,288.2003153217082,0.6776689943430962,0.27070032771208463,6.552710679863898,1.0314355478975745,2.039379369270217,0.5009590017611775,0.18189343430173616,1.6375183943983247,1.7626207465860604,0.10062681370912611,20.522380018807933,21.01348741514162,0.42982024891643195,0.008862464330453505,3.0,14.359999999999738,3.9299999999999504,1.2899999999999725,1.4814670878012614e+16,91.29848947905359
249.3796541773247,295.5708384961482,0.5862471073958173,0.22298914906114767,5.207001390484988,2.9617018522941922,0.7737230487401814,0.6629577199667454,0.11477140994422091,1.6980067099217586,1.569367816592039,0.19853567682790477,37.3722473998364,27.50044167911747,0.8293729367847729,0.007144846060376198,,,,,,100.0
247.43334136685692,290.7943322327964,0.5909041867678769,0.33684235465429985,12.04157650460532,1.89161195376786,1.2557998161242208,0.3731313837084385,0.37892041939795396,1.2387007957994471,0.4792421150400644,0.038699187271349925,8.504719359295182,14.581224705154641,0.24870233359217833,0.0076958726694449486,10.0,11.289999999999804,0.6100000000000005,1.219999999999974,5906113561757285.0,40.58318729437599
256.1188469777854,296.87786283461276,0.5664487145211361,0.20396491603353165,5.637646662304931,2.7048031340313425,0.9000402911819323,0.15051787692134022,0.26813750002005887,1.4989678454317759,0.6068509846648463,0.179616773600757,43.49775485300334,0.2929813604120866,0.11978560913039214,0.009956048372488136,,,,,,10.0
246.69725976191756,293.7402697117169,0.6336616539996681,0.21351398722279719,10.268947192898601,1.2327498703139586,1.7490152840016733,0.42252253761187075,0.21042895484949162,1.0185347742393533,1.3978611976638342,0.19260580798387703,30.532736558758785,42.44462639561871,0.910917687539005,0.0076449844232934945,1.0,1.6600000000000013,1.4700000000000013,,1285856844971902.2,100.0
252.59545200030178,291.88336086588384,0.5598651379620515,0.3178139330366584,14.554742548040677,0.9685619177713917,1.9640389971349461,0.6395249734012052,0.2602760596108643,1.1996632095659778,1.7983693813459207,0.032929040792512736,2.498985588423535,44.66646490343385,0.598291401764989,0.00854072948345399,6.0,4.8299999999999415,0.6300000000000004,0.6199999999999872,3019865620821907.0,21.78400084343594
240.97206163372135,286.4687653385658,0.7123400373344131,0.25514014417313957,8.408862788742208,2.163086615043577,1.9786923049182716,0.5240607081823303,0.3473837474740284,1.2649024404354172,1.517251301067204,0.025519346287098333,38.090685824609544,6.625547667544072,0.7078710916418363,0.010873706109947687,0.0,100.00000000001425,,,9790882683361732.0,100.0
255.35608394837297,294.1986736368473,0.681154286326879,0.3002193420084238,5.786973422235002,2.9364876352157134,0.009455625971410555,0.8379513807924377,0.21885219446033974,1.5647581343912687,1.2629521758465723,0.17594929438179152,49.80929582768756,42.33876583733615,0.20507293032385052,0.0073097912326116924,,,,,,100.0
246.2092131259536,287.9076538572944,0.6890080836904373,0.2792890088118362,5.9219989325349776,2.35819693071529,1.3121053172405477,0.5813353709236772,0.26799484118944195,1.0547109736038176,0.5153664787678828,0.051942954256623104,69.7972850198687,37.655732309885174,0.13877848217253713,0.007582565691469938,,,,,,100.0
260.93701128372606,291.5479807094862,0.6790446476927665,0.29290851264544104,9.710793014840359,2.0733943164914317,1.4538777268081986,0.6376865307975077,0.35203419154341353,1.7774679602796404,1.7752572090213827,0.07646094986221946,62.50703461670823,30.751808367702054,0.7766389514932658,0.00907351784388093,12.0,,8.179999999999868,0.600000000000307,2.4007928437918172e+16,100.0
254.33277908636734,288.1741055000686,0.7175475042235706,0.27973838895565567,6.585884673561889,1.2893451076859224,1.3310107274485896,0.11081476176820697,0.33601737185455194,1.4267180191141762,0.9883783139551496,0.13819306313298113,25.316087040927474,13.021194307661162,0.6769676063331063,0.0073744205418005155,4.0,64.82999999999626,13.849999999999744,5.2999999999989456,2.134487658153301e+16,98.17261711425984
243.40605784760376,289.4642907135518,0.5167457414701585,0.2533853204878415,10.452501360453123,1.7543765819809325,0.15288698766514902,0.6761619267638783,0.12860807424926335,1.0738415247297195,1.9631595175305012,0.13567889937309818,52.385016265503666,7.9420352243440195,0.5624133855393669,0.010551764267533549,,,,,,100.0
241.6491033180212,299.69938699593393,0.6868892120249078,0.21826050276226783,8.403073230608511,1.577016805095086,0.6222260419249126,0.4765670737540402,0.2769264686049945,1.2512432065769572,1.8819010982356217,0.021235483685213483,73.98709035180319,6.762056780039876,0.7609654269194238,0.007590648562884976,11.0,38.870000000000836,2.7699999999999756,0.6299999999998747,1.8104067398967644e+16,100.0
255.24976340057938,297.0207509060514,0.6173569221549464,0.23758416354932715,14.87578546102744,1.9506093318973563,1.5871786705098063,0.4998742577637655,0.2206351963035423,1.8132072495140377,0.1885831184887143,0.13331628999447917,73.67149991783732,10.615745160490402,0.19706075152657349,0.007773630439839782,0.0,100.00000000001425,,,48792443772482.01,100.0
241.66355255618814,291.7454930718017,0.5206990364500169,0.29417479371791494,12.844437331986168,2.9469933668906982,0.48870156960930655,0.09231478546629308,0.13631510747552683,1.2998534242559643,0.977138910851342,0.17247305365546262,17.843147578626702,13.392545563710978,0.7117626939412443,0.009942573968835747,,,,,,72.64709456743415
